0 	506.15 	3.75128e-05
0.000446734 	506.143 	3.7511e-05
0.000893467 	506.136 	3.75093e-05
0.0013402 	506.13 	3.75086e-05
0.00178693 	506.123 	3.75091e-05
0.00223367 	506.116 	3.75098e-05
0.0026804 	506.109 	3.75204e-05
0.00312714 	506.103 	3.75309e-05
0.00357387 	506.096 	3.75487e-05
0.0040206 	506.09 	3.75729e-05
0.00446734 	506.083 	3.75979e-05
0.00491407 	506.077 	3.76396e-05
0.0053608 	506.071 	3.76813e-05
0.00580754 	506.065 	3.77345e-05
0.00625427 	506.059 	3.77965e-05
0.00670101 	506.053 	3.78597e-05
0.00714774 	506.047 	3.79366e-05
0.00759447 	506.041 	3.80134e-05
0.00804121 	506.035 	3.80864e-05
0.00848794 	506.03 	3.81566e-05
0.00893467 	506.024 	3.8222e-05
0.00938141 	506.019 	3.8245e-05
0.00982814 	506.014 	3.8268e-05
0.0102749 	506.008 	3.82282e-05
0.0107216 	506.003 	3.81488e-05
0.0111683 	505.998 	3.80493e-05
0.0116151 	505.994 	3.78098e-05
0.0120618 	505.989 	3.75703e-05
0.0125085 	505.984 	3.71997e-05
0.0129553 	505.98 	3.67547e-05
0.013402 	505.975 	3.62756e-05
0.0138487 	505.971 	3.56034e-05
0.0142955 	505.967 	3.49311e-05
0.0147422 	505.962 	3.41128e-05
0.0151889 	505.958 	3.322e-05
0.0156357 	505.954 	3.22943e-05
0.0160824 	505.951 	3.12139e-05
0.0165291 	505.947 	3.01335e-05
0.0169759 	505.944 	2.89608e-05
0.0174226 	505.94 	2.77462e-05
0.0178693 	505.937 	2.65179e-05
0.0183161 	505.934 	2.52351e-05
0.0187628 	505.93 	2.39522e-05
0.0192095 	505.928 	2.26718e-05
0.0196563 	505.925 	2.13922e-05
0.020103 	505.922 	2.01294e-05
0.0205497 	505.919 	1.89238e-05
0.0209965 	505.917 	1.77182e-05
0.0214432 	505.914 	1.66152e-05
0.0218899 	505.912 	1.55486e-05
0.0223367 	505.909 	1.45309e-05
0.0227834 	505.907 	1.36594e-05
0.0232302 	505.905 	1.27879e-05
0.0236769 	505.902 	1.20993e-05
0.0241236 	505.9 	1.14676e-05
0.0245704 	505.898 	1.09105e-05
0.0250171 	505.896 	1.05501e-05
0.0254638 	505.894 	1.01897e-05
0.0259106 	505.892 	1.00565e-05
0.0263573 	505.889 	9.98469e-06
0.026804 	505.887 	1.00006e-05
0.0272508 	505.884 	1.02213e-05
0.0276975 	505.882 	1.0442e-05
0.0281442 	505.879 	1.08927e-05
0.028591 	505.877 	1.13965e-05
0.0290377 	505.874 	1.1985e-05
0.0294844 	505.87 	1.27493e-05
0.0299312 	505.867 	1.35136e-05
0.0303779 	505.863 	1.44675e-05
0.0308246 	505.86 	1.54581e-05
0.0312714 	505.855 	1.65122e-05
0.0317181 	505.851 	1.76842e-05
0.0321648 	505.846 	1.88563e-05
0.0326116 	505.84 	2.01391e-05
0.0330583 	505.834 	2.14395e-05
0.033505 	505.828 	2.2766e-05
0.0339518 	505.821 	2.41359e-05
0.0343985 	505.814 	2.55058e-05
0.0348452 	505.806 	2.6883e-05
0.035292 	505.797 	2.82612e-05
0.0357387 	505.788 	2.96187e-05
0.0361854 	505.778 	3.09452e-05
0.0366322 	505.767 	3.22718e-05
0.0370789 	505.755 	3.35026e-05
0.0375256 	505.743 	3.47243e-05
0.0379724 	505.73 	3.58839e-05
0.0384191 	505.716 	3.69596e-05
0.0388658 	505.702 	3.80352e-05
0.0393126 	505.686 	3.89517e-05
0.0397593 	505.669 	3.98576e-05
0.040206 	505.652 	4.06853e-05
0.0406528 	505.634 	4.14176e-05
0.0410995 	505.616 	4.21498e-05
0.0415462 	505.596 	4.27283e-05
0.041993 	505.575 	4.33009e-05
0.0424397 	505.554 	4.38094e-05
0.0428864 	505.532 	4.42472e-05
0.0433332 	505.51 	4.4685e-05
0.0437799 	505.487 	4.50158e-05
0.0442266 	505.463 	4.53453e-05
0.0446734 	505.439 	4.56309e-05
0.0451201 	505.415 	4.58725e-05
0.0455668 	505.39 	4.61131e-05
0.0460136 	505.364 	4.6279e-05
0.0464603 	505.338 	4.64448e-05
0.046907 	505.312 	4.65759e-05
0.0473538 	505.286 	4.66754e-05
0.0478005 	505.259 	4.6773e-05
0.0482472 	505.232 	4.68205e-05
0.048694 	505.205 	4.6868e-05
0.0491407 	505.177 	4.68989e-05
0.0495874 	505.149 	4.69161e-05
0.0500342 	505.121 	4.69343e-05
0.0504809 	505.092 	4.69673e-05
0.0509276 	505.063 	4.70004e-05
0.0513744 	505.032 	4.63787e-05
0.0518211 	505 	4.5273e-05
0.0522678 	504.968 	4.40576e-05
0.0527146 	504.934 	4.1697e-05
0.0531613 	504.9 	3.93365e-05
0.053608 	504.865 	3.68989e-05
0.0540548 	504.83 	3.44101e-05
0.0545015 	504.795 	3.19166e-05
0.0549482 	504.76 	2.93865e-05
0.055395 	504.725 	2.68564e-05
0.0558417 	504.689 	2.43317e-05
0.0562884 	504.654 	2.18102e-05
0.0567352 	504.619 	1.92937e-05
0.0571819 	504.583 	1.68083e-05
0.0576286 	504.548 	1.43229e-05
0.0580754 	504.513 	1.1871e-05
0.0585221 	504.478 	9.43699e-06
0.0589688 	504.442 	7.01274e-06
0.0594156 	504.407 	4.63864e-06
0.0598623 	504.372 	2.26455e-06
0.060309 	504.337 	-6.58735e-08
0.0607558 	504.302 	-2.37527e-06
0.0612025 	504.267 	-4.67202e-06
0.0616492 	504.232 	-6.91398e-06
