0 	0 	0 	0
0.000446734 	-3.47981e-05 	0.00347249 	-1.33366e-25
0.000893467 	-7.14818e-05 	0.0069082 	-2.63213e-25
0.0013402 	-0.000186093 	0.00915602 	-2.90795e-25
0.00178693 	-0.000369353 	0.0103283 	-2.24425e-25
0.00223367 	-0.000555406 	0.0114716 	-1.54889e-25
0.0026804 	-0.000782655 	0.0119438 	-9.14124e-26
0.00312714 	-0.0010099 	0.0124159 	-2.79355e-26
0.00357387 	-0.00123767 	0.0127898 	-3.59372e-26
0.0040206 	-0.00146362 	0.0130815 	-1.05706e-25
0.00446734 	-0.00168963 	0.013367 	-1.80097e-25
0.00491407 	-0.00189749 	0.0135201 	-2.8558e-25
0.0053608 	-0.00210536 	0.0136733 	-3.91063e-25
0.00580754 	-0.00230067 	0.0137421 	-4.15837e-25
0.00625427 	-0.00248476 	0.0137445 	-3.80148e-25
0.00670101 	-0.00266763 	0.013737 	-3.3536e-25
0.00714774 	-0.00282685 	0.0136034 	-2.29878e-25
0.00759447 	-0.00298606 	0.0134699 	-1.24395e-25
0.00804121 	-0.0031324 	0.0132744 	-6.39885e-26
0.00848794 	-0.00326883 	0.013035 	-2.99084e-26
0.00893467 	-0.00340368 	0.0127882 	0
0.00938141 	-0.00352042 	0.0124735 	0
0.00982814 	-0.00363715 	0.0121587 	0
0.0102749 	-0.00374385 	0.0118127 	0
0.0107216 	-0.00384368 	0.0114467 	0
0.0111683 	-0.00394192 	0.0110765 	0
0.0116151 	-0.00402705 	0.0106763 	0
0.0120618 	-0.00411218 	0.0102762 	0
0.0125085 	-0.00418941 	0.00986245 	0
0.0129553 	-0.00426184 	0.00944073 	0
0.013402 	-0.00433284 	0.00901738 	0
0.0138487 	-0.00439473 	0.00858387 	0
0.0142955 	-0.00445663 	0.00815036 	0
0.0147422 	-0.00451317 	0.0077142 	0
0.0151889 	-0.00456684 	0.00727653 	0
0.0156357 	-0.00461954 	0.00683919 	0
0.0160824 	-0.00466725 	0.00640288 	0
0.0165291 	-0.00471497 	0.00596657 	0
0.0169759 	-0.00476008 	0.00553361 	0
0.0174226 	-0.00480392 	0.00510209 	0
0.0178693 	-0.0048474 	0.00467189 	0
0.0183161 	-0.00488923 	0.00424679 	0
0.0187628 	-0.00493105 	0.0038217 	0
0.0192095 	-0.00497261 	0.00340135 	0
0.0196563 	-0.00501402 	0.00298291 	0
0.020103 	-0.00505564 	0.00256576 	0
0.0205497 	-0.0050979 	0.00215311 	0
0.0209965 	-0.00514016 	0.00174046 	0
0.0214432 	-0.00518376 	0.00133085 	0
0.0218899 	-0.0052278 	0.000922359 	0
0.0223367 	-0.00527253 	0.000514343 	0
0.0227834 	-0.00531926 	0.000107909 	0
0.0232302 	-0.00536598 	-0.000298525 	0
0.0236769 	-0.00541533 	-0.000705129 	0
0.0241236 	-0.00546547 	-0.00111172 	0
0.0245704 	-0.00551659 	-0.001519 	0
0.0250171 	-0.00557025 	-0.0019279 	0
0.0254638 	-0.00562391 	-0.0023368 	0
0.0259106 	-0.00568014 	-0.00274902 	0
0.0263573 	-0.00573705 	-0.00316207 	0
0.026804 	-0.00579478 	-0.00357677 	0
0.0272508 	-0.0058544 	-0.00399516 	0
0.0276975 	-0.00591403 	-0.00441354 	0
0.0281442 	-0.00597515 	-0.00483655 	0
0.028591 	-0.0060366 	-0.00526057 	0
0.0290377 	-0.00609822 	-0.00568615 	0
0.0294844 	-0.00616021 	-0.0061149 	0
0.0299312 	-0.00622221 	-0.00654365 	0
0.0303779 	-0.00628317 	-0.0069744 	0
0.0308246 	-0.00634398 	-0.00740552 	0
0.0312714 	-0.00640354 	-0.00783601 	0
0.0317181 	-0.00646098 	-0.00826535 	0
0.0321648 	-0.00651842 	-0.0086947 	0
0.0326116 	-0.00657045 	-0.00911703 	0
0.0330583 	-0.00662175 	-0.00953829 	0
0.033505 	-0.00666926 	-0.00995305 	0
0.0339518 	-0.00671092 	-0.0103572 	0
0.0343985 	-0.00675258 	-0.0107614 	0
0.0348452 	-0.00678141 	-0.0111392 	0
0.035292 	-0.0068089 	-0.0115139 	0
0.0357387 	-0.00682815 	-0.01187 	0
0.0361854 	-0.00683592 	-0.012199 	0
0.0366322 	-0.0068437 	-0.0125279 	0
0.0370789 	-0.00682781 	-0.012797 	0
0.0375256 	-0.0068102 	-0.0130609 	0
0.0379724 	-0.00677967 	-0.0132884 	1.4992e-26
0.0384191 	-0.00673313 	-0.0134678 	5.22309e-26
0.0388658 	-0.0066866 	-0.0136473 	8.94697e-26
0.0393126 	-0.00661218 	-0.0137326 	1.17064e-25
0.0397593 	-0.00653662 	-0.0138122 	1.45588e-25
0.040206 	-0.00644632 	-0.0138383 	1.38698e-25
0.0406528 	-0.00633934 	-0.0137997 	8.7389e-26
0.0410995 	-0.00623235 	-0.0137611 	3.60801e-26
0.0415462 	-0.00607485 	-0.0135514 	5.09345e-28
0.041993 	-0.00591602 	-0.013335 	-3.38215e-26
0.0424397 	-0.00570169 	-0.0129569 	-4.32265e-26
0.0428864 	-0.00542807 	-0.0124008 	-2.91565e-26
0.0433332 	-0.00515193 	-0.0118403 	-1.50315e-26
0.0437799 	-0.00463053 	-0.0107048 	-8.5805e-27
0.0442266 	-0.00410454 	-0.00956089 	-2.77341e-27
0.0446734 	-0.0033859 	-0.00805929 	-2.18181e-26
0.0451201 	-0.00247663 	-0.00621648 	-6.75019e-26
0.0455668 	-0.00155926 	-0.00436031 	-1.17066e-25
0.0460136 	-0.000958425 	-0.00291696 	-1.19828e-25
0.0464603 	-0.000361245 	-0.00148535 	-1.19876e-25
0.046907 	-7.1673e-05 	-0.000661615 	-8.87552e-26
0.0473538 	-3.47646e-05 	-0.000320538 	-4.30715e-26
0.0478005 	-7.1884e-08 	1.0635e-07 	-1.15356e-28
0.0482472 	-1.43577e-07 	3.98697e-08 	-6.78373e-29
0.048694 	-2.15271e-07 	-2.66106e-08 	-2.03185e-29
0.0491407 	-2.49959e-07 	-6.67333e-08 	0
0.0495874 	-2.5432e-07 	-8.82511e-08 	0
0.0500342 	-2.57823e-07 	-1.08528e-07 	1.046e-30
0.0504809 	-2.46959e-07 	-1.15274e-07 	2.71371e-29
0.0509276 	-2.36095e-07 	-1.22019e-07 	5.32283e-29
0.0513744 	-2.25171e-07 	-1.26697e-07 	7.98226e-29
0.0518211 	-2.14048e-07 	-1.29877e-07 	1.00476e-28
0.0522678 	-2.03091e-07 	-1.32989e-07 	1.16185e-28
0.0527146 	-1.9341e-07 	-1.35109e-07 	9.00943e-29
0.0531613 	-1.83728e-07 	-1.37229e-07 	6.40032e-29
0.053608 	-1.74861e-07 	-1.39084e-07 	3.85198e-29
0.0540548 	-1.66507e-07 	-1.40717e-07 	1.78667e-29
0.0545015 	-1.58288e-07 	-1.42341e-07 	0
0.0549482 	-1.51045e-07 	-1.43678e-07 	0
0.055395 	-1.43802e-07 	-1.45015e-07 	0
0.0558417 	-1.37154e-07 	-1.46257e-07 	0
0.0562884 	-1.30853e-07 	-1.4741e-07 	0
0.0567352 	-1.24667e-07 	-1.48567e-07 	0
