0 	506.15 	-1.36443e-06
0.000446734 	506.127 	-1.37066e-06
0.000893467 	506.104 	-1.37689e-06
0.0013402 	506.08 	-1.38915e-06
0.00178693 	506.057 	-1.40715e-06
0.00223367 	506.034 	-1.42532e-06
0.0026804 	506.011 	-1.45006e-06
0.00312714 	505.988 	-1.47479e-06
0.00357387 	505.966 	-1.50049e-06
0.0040206 	505.943 	-1.52701e-06
0.00446734 	505.92 	-1.55397e-06
0.00491407 	505.898 	-1.58909e-06
0.0053608 	505.876 	-1.6242e-06
0.00580754 	505.854 	-1.67371e-06
0.00625427 	505.832 	-1.73441e-06
0.00670101 	505.81 	-1.798e-06
0.00714774 	505.789 	-1.89723e-06
0.00759447 	505.768 	-1.99647e-06
0.00804121 	505.747 	-2.1184e-06
0.00848794 	505.727 	-2.25627e-06
0.00893467 	505.706 	-2.39719e-06
0.00938141 	505.686 	-2.56554e-06
0.00982814 	505.667 	-2.73389e-06
0.0102749 	505.648 	-2.9165e-06
0.0107216 	505.629 	-3.10812e-06
0.0111683 	505.61 	-3.30258e-06
0.0116151 	505.593 	-3.51694e-06
0.0120618 	505.575 	-3.73131e-06
0.0125085 	505.558 	-3.96511e-06
0.0129553 	505.541 	-4.20997e-06
0.013402 	505.525 	-4.46167e-06
0.0138487 	505.51 	-4.7522e-06
0.0142955 	505.495 	-5.04273e-06
0.0147422 	505.48 	-5.37708e-06
0.0151889 	505.467 	-5.73377e-06
0.0156357 	505.453 	-6.10598e-06
0.0160824 	505.44 	-6.55144e-06
0.0165291 	505.428 	-6.99689e-06
0.0169759 	505.416 	-7.51747e-06
0.0174226 	505.405 	-8.0722e-06
0.0178693 	505.395 	-8.65155e-06
0.0183161 	505.385 	-9.32938e-06
0.0187628 	505.375 	-1.00072e-05
0.0192095 	505.366 	-1.07752e-05
0.0196563 	505.358 	-1.15797e-05
0.020103 	505.35 	-1.24107e-05
0.0205497 	505.343 	-1.33333e-05
0.0209965 	505.336 	-1.4256e-05
0.0214432 	505.33 	-1.52514e-05
0.0218899 	505.324 	-1.62727e-05
0.0223367 	505.318 	-1.73118e-05
0.0227834 	505.313 	-1.8404e-05
0.0232302 	505.308 	-1.94962e-05
0.0236769 	505.303 	-2.06177e-05
0.0241236 	505.299 	-2.17483e-05
0.0245704 	505.295 	-2.28801e-05
0.0250171 	505.292 	-2.4015e-05
0.0254638 	505.289 	-2.515e-05
0.0259106 	505.286 	-2.62625e-05
0.0263573 	505.283 	-2.73689e-05
0.026804 	505.28 	-2.84576e-05
0.0272508 	505.278 	-2.95048e-05
0.0276975 	505.275 	-3.05521e-05
0.0281442 	505.273 	-3.15288e-05
0.028591 	505.272 	-3.24891e-05
0.0290377 	505.27 	-3.34132e-05
0.0294844 	505.268 	-3.42618e-05
0.0299312 	505.266 	-3.51103e-05
0.0303779 	505.265 	-3.58467e-05
0.0308246 	505.264 	-3.65614e-05
0.0312714 	505.262 	-3.72222e-05
0.0317181 	505.261 	-3.77833e-05
0.0321648 	505.26 	-3.83443e-05
0.0326116 	505.259 	-3.87582e-05
0.0330583 	505.257 	-3.91486e-05
0.033505 	505.256 	-3.94695e-05
0.0339518 	505.255 	-3.96746e-05
0.0343985 	505.254 	-3.98798e-05
0.0348452 	505.253 	-3.99099e-05
0.035292 	505.252 	-3.99178e-05
0.0357387 	505.251 	-3.98431e-05
0.0361854 	505.25 	-3.96445e-05
0.0366322 	505.248 	-3.94459e-05
0.0370789 	505.247 	-3.90524e-05
0.0375256 	505.246 	-3.86403e-05
0.0379724 	505.245 	-3.81358e-05
0.0384191 	505.244 	-3.75062e-05
0.0388658 	505.242 	-3.68766e-05
0.0393126 	505.241 	-3.60431e-05
0.0397593 	505.24 	-3.5196e-05
0.040206 	505.238 	-3.42529e-05
0.0406528 	505.237 	-3.31923e-05
0.0410995 	505.235 	-3.21317e-05
0.0415462 	505.234 	-3.08734e-05
0.041993 	505.232 	-2.96074e-05
0.0424397 	505.231 	-2.825e-05
0.0428864 	505.229 	-2.67916e-05
0.0433332 	505.227 	-2.53332e-05
0.0437799 	505.225 	-2.37032e-05
0.0442266 	505.223 	-2.20709e-05
0.0446734 	505.221 	-2.03643e-05
0.0451201 	505.219 	-1.85831e-05
0.0455668 	505.217 	-1.68005e-05
0.0460136 	505.215 	-1.49021e-05
0.0464603 	505.212 	-1.30036e-05
0.046907 	505.21 	-1.10638e-05
0.0473538 	505.207 	-9.0865e-06
0.0478005 	505.205 	-7.10795e-06
0.0482472 	505.202 	-5.0968e-06
0.048694 	505.199 	-3.08564e-06
0.0491407 	505.196 	-1.08356e-06
0.0495874 	505.193 	9.11091e-07
0.0500342 	505.19 	2.90134e-06
0.0504809 	505.187 	4.8255e-06
0.0509276 	505.184 	6.74966e-06
0.0513744 	505.18 	8.60169e-06
0.0518211 	505.177 	1.04004e-05
0.0522678 	505.173 	1.21836e-05
0.0527146 	505.169 	1.38045e-05
0.0531613 	505.166 	1.54255e-05
0.053608 	505.162 	1.69126e-05
0.0540548 	505.158 	1.83105e-05
0.0545015 	505.154 	1.96795e-05
0.0549482 	505.149 	2.08211e-05
0.055395 	505.145 	2.19626e-05
0.0558417 	505.141 	2.2934e-05
0.0562884 	505.136 	2.38031e-05
0.0567352 	505.131 	2.46356e-05
0.0571819 	505.127 	2.52376e-05
0.0576286 	505.122 	2.58396e-05
0.0580754 	505.117 	2.62859e-05
0.0585221 	505.112 	2.66485e-05
0.0589688 	505.107 	2.69798e-05
0.0594156 	505.102 	2.71501e-05
0.0598623 	505.097 	2.73204e-05
0.060309 	505.091 	2.74004e-05
0.0607558 	505.086 	2.74369e-05
0.0612025 	505.081 	2.74592e-05
0.0616492 	505.075 	2.742e-05
0.062096 	505.069 	2.73808e-05
0.0625427 	505.064 	2.73214e-05
0.0629894 	505.058 	2.72533e-05
0.0634362 	505.052 	2.71855e-05
0.0638829 	505.046 	2.71183e-05
0.0643296 	505.04 	2.70512e-05
0.0647764 	505.034 	2.69945e-05
0.0652231 	505.027 	2.69418e-05
0.0656698 	505.021 	2.6893e-05
0.0661166 	505.015 	2.68572e-05
0.0665633 	505.008 	2.68215e-05
0.0670101 	505.001 	2.67974e-05
0.0674568 	504.994 	2.67773e-05
0.0679035 	504.985 	2.67619e-05
0.0683503 	504.971 	2.67595e-05
0.068797 	504.958 	2.67571e-05
0.0692437 	504.924 	2.67643e-05
0.0696905 	504.884 	2.67744e-05
0.0701372 	504.838 	2.6978e-05
0.0705839 	504.777 	2.76613e-05
0.0710307 	504.717 	2.83445e-05
0.0714774 	504.656 	2.95692e-05
0.0719241 	504.595 	3.09293e-05
0.0723709 	504.533 	3.22912e-05
0.0728176 	504.471 	3.36569e-05
0.0732643 	504.41 	3.50226e-05
0.0737111 	504.347 	3.63822e-05
0.0741578 	504.285 	3.77405e-05
0.0746045 	504.222 	3.90916e-05
0.0750513 	504.159 	4.04286e-05
0.075498 	504.096 	4.17657e-05
0.0759447 	504.032 	4.30729e-05
0.0763915 	503.969 	4.43749e-05
0.0768382 	503.905 	4.56592e-05
0.0772849 	503.841 	4.69126e-05
0.0777317 	503.777 	4.81659e-05
0.0781784 	503.713 	4.9365e-05
0.0786251 	503.649 	5.05562e-05
0.0790719 	503.584 	5.17184e-05
0.0795186 	503.52 	5.28344e-05
0.0799653 	503.455 	5.39504e-05
0.0804121 	503.39 	5.4987e-05
0.0808588 	503.326 	5.60147e-05
0.0813055 	503.261 	5.70007e-05
0.0817523 	503.196 	5.79272e-05
0.082199 	503.131 	5.88538e-05
0.0826457 	503.065 	5.9675e-05
0.0830925 	503 	6.04876e-05
0.0835392 	502.935 	6.12451e-05
0.0839859 	502.87 	6.19316e-05
0.0844327 	502.805 	6.26181e-05
0.0848794 	502.739 	6.31738e-05
0.0853261 	502.674 	6.37226e-05
0.0857729 	502.608 	6.4203e-05
0.0862196 	502.543 	6.46037e-05
0.0866663 	502.477 	6.50045e-05
0.0871131 	502.412 	6.52527e-05
0.0875598 	502.347 	6.54971e-05
0.0880065 	502.281 	6.56623e-05
0.0884533 	502.216 	6.57444e-05
0.0889 	502.15 	6.58266e-05
