0 	508 	-4.75148e-05
0.000446734 	508.759 	-4.74471e-05
0.000893467 	508.499 	-4.7601e-05
0.0013402 	507.715 	-4.76925e-05
0.00178693 	507.349 	-4.78756e-05
0.00223367 	507.306 	-4.80923e-05
0.0026804 	507.277 	-4.81929e-05
0.00312714 	507.277 	-4.83391e-05
0.00357387 	507.197 	-4.82931e-05
0.0040206 	506.995 	-4.82363e-05
0.00446734 	506.792 	-4.80479e-05
0.00491407 	506.691 	-4.78085e-05
0.0053608 	506.63 	-4.75719e-05
0.00580754 	506.568 	-4.73169e-05
0.00625427 	506.485 	-4.71815e-05
0.00670101 	506.402 	-4.70591e-05
0.00714774 	506.341 	-4.70772e-05
0.00759447 	506.236 	-4.71353e-05
0.00804121 	506.09 	-4.71858e-05
0.00848794 	505.962 	-4.731e-05
0.00893467 	505.847 	-4.7333e-05
0.00938141 	505.763 	-4.7349e-05
0.00982814 	505.634 	-4.73365e-05
0.0102749 	505.481 	-4.72787e-05
0.0107216 	505.354 	-4.72328e-05
0.0111683 	505.244 	-4.71987e-05
0.0116151 	505.126 	-4.72193e-05
0.0120618 	505.007 	-4.7362e-05
0.0125085 	504.909 	-4.72972e-05
0.0129553 	504.879 	-4.69417e-05
0.013402 	504.878 	-4.65436e-05
0.0138487 	504.878 	-4.68093e-05
0.0142955 	504.879 	-4.74922e-05
0.0147422 	504.88 	-4.81326e-05
0.0151889 	504.88 	-4.87251e-05
0.0156357 	504.881 	-4.9245e-05
0.0160824 	504.882 	-4.97371e-05
0.0165291 	504.882 	-5.01204e-05
0.0169759 	504.883 	-5.05013e-05
0.0174226 	504.884 	-5.07555e-05
0.0178693 	504.885 	-5.10013e-05
0.0183161 	504.885 	-5.11576e-05
0.0187628 	504.886 	-5.12752e-05
0.0192095 	504.887 	-5.13405e-05
0.0196563 	504.887 	-5.13418e-05
0.020103 	504.888 	-5.13225e-05
0.0205497 	504.889 	-5.12229e-05
0.0209965 	504.889 	-5.11244e-05
0.0214432 	504.89 	-5.09402e-05
0.0218899 	504.891 	-5.07527e-05
0.0223367 	504.891 	-5.0515e-05
0.0227834 	504.892 	-5.02515e-05
0.0232302 	504.892 	-4.99661e-05
0.0236769 	504.893 	-4.96412e-05
0.0241236 	504.894 	-4.93125e-05
0.0245704 	504.894 	-4.89414e-05
0.0250171 	504.895 	-4.8573e-05
0.0254638 	504.895 	-4.81663e-05
0.0259106 	504.896 	-4.77575e-05
0.0263573 	504.897 	-4.73301e-05
0.026804 	504.897 	-4.68879e-05
0.0272508 	504.898 	-4.64442e-05
0.0276975 	504.898 	-4.59776e-05
0.0281442 	504.899 	-4.55185e-05
0.028591 	504.899 	-4.50392e-05
0.0290377 	504.9 	-4.45649e-05
0.0294844 	504.901 	-4.40781e-05
0.0299312 	504.901 	-4.35904e-05
0.0303779 	504.902 	-4.31017e-05
0.0308246 	504.902 	-4.26042e-05
0.0312714 	504.903 	-4.21156e-05
0.0317181 	504.903 	-4.16125e-05
0.0321648 	504.904 	-4.11229e-05
0.0326116 	504.905 	-4.06233e-05
0.0330583 	504.905 	-4.0131e-05
0.033505 	504.906 	-3.96374e-05
0.0339518 	504.906 	-3.91441e-05
0.0343985 	504.907 	-3.86579e-05
0.0348452 	504.907 	-3.81661e-05
0.035292 	504.908 	-3.76876e-05
0.0357387 	504.909 	-3.7199e-05
0.0361854 	504.909 	-3.67259e-05
0.0366322 	504.91 	-3.62471e-05
0.0370789 	504.91 	-3.57775e-05
0.0375256 	504.911 	-3.53104e-05
0.0379724 	504.912 	-3.48448e-05
0.0384191 	504.912 	-3.43895e-05
0.0388658 	504.913 	-3.39303e-05
0.0393126 	504.913 	-3.34853e-05
0.0397593 	504.914 	-3.30332e-05
0.040206 	504.914 	-3.25965e-05
0.0406528 	504.915 	-3.21559e-05
0.0410995 	504.916 	-3.17256e-05
0.0415462 	504.916 	-3.12986e-05
0.041993 	504.917 	-3.08739e-05
0.0424397 	504.917 	-3.04602e-05
0.0428864 	504.918 	-3.00438e-05
0.0433332 	504.919 	-2.96411e-05
0.0437799 	504.919 	-2.92333e-05
0.0442266 	504.92 	-2.884e-05
0.0446734 	504.92 	-2.84434e-05
0.0451201 	504.921 	-2.80577e-05
0.0455668 	504.921 	-2.76746e-05
0.0460136 	504.922 	-2.7295e-05
0.0464603 	504.923 	-2.69254e-05
0.046907 	504.923 	-2.65542e-05
0.0473538 	504.924 	-2.61957e-05
0.0478005 	504.924 	-2.58333e-05
0.0482472 	504.925 	-2.54844e-05
0.048694 	504.926 	-2.51321e-05
0.0491407 	504.926 	-2.4791e-05
0.0495874 	504.927 	-2.44518e-05
0.0500342 	504.927 	-2.41168e-05
0.0504809 	504.928 	-2.37903e-05
0.0509276 	504.929 	-2.34631e-05
0.0513744 	504.929 	-2.31473e-05
0.0518211 	504.93 	-2.28287e-05
0.0522678 	504.93 	-2.25223e-05
0.0527146 	504.931 	-2.22125e-05
0.0531613 	504.932 	-2.19138e-05
0.053608 	504.932 	-2.16161e-05
0.0540548 	504.933 	-2.13233e-05
0.0545015 	504.933 	-2.10373e-05
0.0549482 	504.934 	-2.07514e-05
0.055395 	504.935 	-2.04758e-05
0.0558417 	504.935 	-2.01979e-05
0.0562884 	504.936 	-1.99312e-05
0.0567352 	504.936 	-1.96613e-05
0.0571819 	504.937 	-1.94016e-05
0.0576286 	504.938 	-1.91424e-05
0.0580754 	504.938 	-1.88886e-05
0.0585221 	504.939 	-1.86401e-05
0.0589688 	504.94 	-1.83922e-05
0.0594156 	504.94 	-1.81535e-05
0.0598623 	504.941 	-1.79131e-05
0.060309 	504.941 	-1.76825e-05
0.0607558 	504.942 	-1.74494e-05
0.0612025 	504.943 	-1.72255e-05
0.0616492 	504.943 	-1.70017e-05
0.062096 	504.944 	-1.67834e-05
0.0625427 	504.944 	-1.65692e-05
0.0629894 	504.945 	-1.63561e-05
0.0634362 	504.946 	-1.61511e-05
0.0638829 	504.946 	-1.59448e-05
0.0643296 	504.947 	-1.57471e-05
0.0647764 	504.948 	-1.55476e-05
0.0652231 	504.948 	-1.53563e-05
0.0656698 	504.949 	-1.51646e-05
0.0661166 	504.95 	-1.49786e-05
0.0665633 	504.95 	-1.47957e-05
0.0670101 	504.951 	-1.46143e-05
0.0674568 	504.951 	-1.44398e-05
0.0679035 	504.952 	-1.42646e-05
0.0683503 	504.953 	-1.40968e-05
0.068797 	504.953 	-1.39278e-05
0.0692437 	504.954 	-1.37659e-05
0.0696905 	504.955 	-1.36036e-05
0.0701372 	504.955 	-1.34469e-05
0.0705839 	504.956 	-1.32924e-05
0.0710307 	504.957 	-1.31399e-05
0.0714774 	504.957 	-1.29931e-05
0.0719241 	504.958 	-1.2846e-05
0.0723709 	504.958 	-1.27055e-05
0.0728176 	504.959 	-1.25641e-05
0.0732643 	504.96 	-1.24291e-05
0.0737111 	504.96 	-1.22935e-05
0.0741578 	504.961 	-1.21633e-05
0.0746045 	504.962 	-1.20348e-05
0.0750513 	504.962 	-1.19086e-05
0.075498 	504.963 	-1.1787e-05
0.0759447 	504.964 	-1.16654e-05
0.0763915 	504.964 	-1.15498e-05
0.0768382 	504.965 	-1.14335e-05
0.0772849 	504.966 	-1.13231e-05
0.0777317 	504.966 	-1.1212e-05
0.0781784 	504.967 	-1.11059e-05
0.0786251 	504.968 	-1.10012e-05
0.0790719 	504.968 	-1.08989e-05
0.0795186 	504.969 	-1.08005e-05
0.0799653 	504.97 	-1.07023e-05
0.0804121 	504.97 	-1.06095e-05
0.0808588 	504.971 	-1.05163e-05
0.0813055 	504.972 	-1.04281e-05
0.0817523 	504.972 	-1.03398e-05
0.082199 	504.973 	-1.02558e-05
0.0826457 	504.974 	-1.0173e-05
0.0830925 	504.974 	-1.00927e-05
0.0835392 	504.975 	-1.00156e-05
0.0839859 	504.976 	-9.93894e-06
0.0844327 	504.976 	-9.86731e-06
0.0848794 	504.977 	-9.79529e-06
0.0853261 	504.978 	-9.72789e-06
0.0857729 	504.978 	-9.66052e-06
0.0862196 	504.979 	-9.59701e-06
0.0866663 	504.98 	-9.53466e-06
0.0871131 	504.98 	-9.47472e-06
0.0875598 	504.981 	-9.41764e-06
0.0880065 	504.982 	-9.36103e-06
0.0884533 	504.982 	-9.3091e-06
0.0889 	504.983 	-9.25689e-06
