0 	506.15 	2.20481e-05
0.000446734 	506.131 	2.2033e-05
0.000893467 	506.113 	2.20178e-05
0.0013402 	506.094 	2.19909e-05
0.00178693 	506.075 	2.19526e-05
0.00223367 	506.057 	2.19141e-05
0.0026804 	506.038 	2.18694e-05
0.00312714 	506.02 	2.18246e-05
0.00357387 	506.001 	2.17867e-05
0.0040206 	505.983 	2.17546e-05
0.00446734 	505.965 	2.17236e-05
0.00491407 	505.947 	2.17137e-05
0.0053608 	505.929 	2.17039e-05
0.00580754 	505.911 	2.17014e-05
0.00625427 	505.894 	2.17045e-05
0.00670101 	505.876 	2.1707e-05
0.00714774 	505.859 	2.17016e-05
0.00759447 	505.842 	2.16962e-05
0.00804121 	505.825 	2.16744e-05
0.00848794 	505.808 	2.1641e-05
0.00893467 	505.791 	2.1604e-05
0.00938141 	505.775 	2.1535e-05
0.00982814 	505.759 	2.14659e-05
0.0102749 	505.743 	2.13769e-05
0.0107216 	505.727 	2.12752e-05
0.0111683 	505.712 	2.11702e-05
0.0116151 	505.696 	2.10427e-05
0.0120618 	505.681 	2.09153e-05
0.0125085 	505.667 	2.07752e-05
0.0129553 	505.652 	2.06279e-05
0.013402 	505.638 	2.04781e-05
0.0138487 	505.624 	2.03143e-05
0.0142955 	505.611 	2.01505e-05
0.0147422 	505.598 	1.99761e-05
0.0151889 	505.585 	1.97963e-05
0.0156357 	505.572 	1.96132e-05
0.0160824 	505.56 	1.94152e-05
0.0165291 	505.548 	1.92171e-05
0.0169759 	505.536 	1.90031e-05
0.0174226 	505.525 	1.87818e-05
0.0178693 	505.514 	1.85544e-05
0.0183161 	505.504 	1.83022e-05
0.0187628 	505.494 	1.805e-05
0.0192095 	505.484 	1.7769e-05
0.0196563 	505.475 	1.74762e-05
0.020103 	505.466 	1.71721e-05
0.0205497 	505.457 	1.68285e-05
0.0209965 	505.449 	1.6485e-05
0.0214432 	505.441 	1.60975e-05
0.0218899 	505.433 	1.56943e-05
0.0223367 	505.426 	1.52749e-05
0.0227834 	505.419 	1.48064e-05
0.0232302 	505.413 	1.4338e-05
0.0236769 	505.407 	1.3819e-05
0.0241236 	505.401 	1.32843e-05
0.0245704 	505.395 	1.27325e-05
0.0250171 	505.39 	1.21357e-05
0.0254638 	505.385 	1.15389e-05
