0 	0 	0 	0
0.000446734 	2.58833e-05 	0.00210941 	4.24229e-26
0.000893467 	5.11187e-05 	0.00420322 	8.41377e-26
0.0013402 	3.90533e-05 	0.00574616 	9.28564e-26
0.00178693 	-6.96014e-06 	0.00678062 	7.13109e-26
0.00223367 	-5.53312e-05 	0.0077955 	4.92151e-26
0.0026804 	-0.000143188 	0.00832389 	2.90457e-26
0.00312714 	-0.000231045 	0.00885229 	8.87634e-27
0.00357387 	-0.000321511 	0.00929424 	8.39949e-27
0.0040206 	-0.00041271 	0.00966528 	2.47063e-26
0.00446734 	-0.000504031 	0.0100326 	4.16995e-26
0.00491407 	-0.000585129 	0.0103221 	6.70929e-26
0.0053608 	-0.000666226 	0.0106116 	9.24863e-26
0.00580754 	-0.000739587 	0.0108479 	9.93698e-26
0.00625427 	-0.000806028 	0.0110418 	9.27019e-26
0.00670101 	-0.000871724 	0.011228 	8.42374e-26
0.00714774 	-0.000922854 	0.0113145 	5.8844e-26
0.00759447 	-0.000973984 	0.011401 	3.34506e-26
0.00804121 	-0.001017 	0.0114284 	1.8098e-26
0.00848794 	-0.0010538 	0.011414 	8.45904e-27
0.00893467 	-0.00108955 	0.0113913 	0
0.00938141 	-0.00111382 	0.0112939 	0
0.00982814 	-0.00113808 	0.0111965 	0
0.0102749 	-0.00115603 	0.0110611 	0
0.0107216 	-0.00116976 	0.0109017 	0
0.0111683 	-0.00118247 	0.0107369 	0
0.0116151 	-0.00118744 	0.0105345 	0
0.0120618 	-0.00119241 	0.0103321 	0
0.0125085 	-0.00119273 	0.0101118 	0
0.0129553 	-0.00119037 	0.00988115 	0
0.013402 	-0.00118707 	0.00964794 	0
0.0138487 	-0.00117852 	0.00939988 	0
0.0142955 	-0.00116997 	0.00915182 	0
0.0147422 	-0.00115794 	0.00889756 	0
0.0151889 	-0.00114419 	0.00864007 	0
0.0156357 	-0.00112963 	0.00838206 	0
0.0160824 	-0.00111157 	0.00812133 	0
0.0165291 	-0.00109351 	0.0078606 	0
0.0169759 	-0.00107296 	0.00760107 	0
0.0174226 	-0.0010514 	0.00734203 	0
0.0178693 	-0.00102919 	0.00708414 	0
0.0183161 	-0.00100484 	0.0068307 	0
0.0187628 	-0.000980497 	0.00657727 	0
0.0192095 	-0.000954502 	0.00632997 	0
0.0196563 	-0.000927989 	0.00608512 	0
0.020103 	-0.000900995 	0.00584271 	0
0.0205497 	-0.00087284 	0.00560862 	0
0.0209965 	-0.000844686 	0.00537454 	0
0.0214432 	-0.000815539 	0.00514952 	0
0.0218899 	-0.000786196 	0.00492769 	0
0.0223367 	-0.000756536 	0.00470918 	0
0.0227834 	-0.0007264 	0.00450055 	0
0.0232302 	-0.000696264 	0.00429192 	0
0.0236769 	-0.000665671 	0.00409372 	0
0.0241236 	-0.000635092 	0.00389876 	0
0.0245704 	-0.000604358 	0.0037076 	0
0.0250171 	-0.000573644 	0.00352642 	0
0.0254638 	-0.00054293 	0.00334524 	0
0.0259106 	-0.000512208 	0.00317476 	0
0.0263573 	-0.000481629 	0.00300716 	0
0.026804 	-0.000451048 	0.00284351 	0
0.0272508 	-0.000420832 	0.00268904 	0
0.0276975 	-0.000390616 	0.00253457 	0
0.0281442 	-0.000360737 	0.00239022 	0
0.028591 	-0.000331066 	0.00224821 	0
0.0290377 	-0.000301518 	0.00210997 	0
0.0294844 	-0.000272533 	0.00197957 	0
0.0299312 	-0.000243548 	0.00184918 	0
0.0303779 	-0.000215125 	0.00172769 	0
0.0308246 	-0.000186923 	0.00160794 	0
0.0312714 	-0.000158929 	0.00149153 	0
0.0317181 	-0.000131569 	0.00138136 	0
0.0321648 	-0.000104209 	0.00127119 	0
0.0326116 	-7.75185e-05 	0.0011683 	0
0.0330583 	-5.10265e-05 	0.00106659 	0
0.033505 	-2.4787e-05 	0.000967612 	0
0.0339518 	8.40371e-07 	0.000873215 	0
0.0343985 	2.64677e-05 	0.000778818 	0
0.0348452 	5.14104e-05 	0.000689894 	0
0.035292 	7.61943e-05 	0.000601672 	0
0.0357387 	0.00010071 	0.000515465 	0
0.0361854 	0.000124682 	0.000432294 	0
0.0366322 	0.000148655 	0.000349123 	0
0.0370789 	0.000171972 	0.000269558 	0
0.0375256 	0.000195173 	0.000190345 	0
0.0379724 	0.000218104 	0.000112368 	-2.06172e-26
0.0384191 	0.000240573 	3.60744e-05 	-7.18285e-26
0.0388658 	0.000263043 	-4.02189e-05 	-1.2304e-25
0.0393126 	0.000284898 	-0.000114724 	-1.71939e-25
0.0397593 	0.000306678 	-0.000189105 	-2.23131e-25
0.040206 	0.000328192 	-0.000263088 	-2.17635e-25
0.0406528 	0.000349329 	-0.000336577 	-1.41617e-25
0.0410995 	0.000370465 	-0.000410067 	-6.55985e-26
0.0415462 	0.00039104 	-0.000483688 	1.14389e-26
0.041993 	0.000411577 	-0.000557312 	8.74347e-26
0.0424397 	0.000431854 	-0.00063149 	1.14401e-25
0.0428864 	0.000451827 	-0.000706276 	8.95944e-26
0.0433332 	0.000471785 	-0.000781074 	6.42712e-26
0.0437799 	0.000491231 	-0.000858009 	3.66492e-26
0.0442266 	0.000510656 	-0.000934983 	1.18458e-26
0.0446734 	0.000529798 	-0.00101356 	-1.18057e-26
0.0451201 	0.000548676 	-0.00109374 	-3.6525e-26
0.0455668 	0.000567519 	-0.001174 	-6.35797e-26
0.0460136 	0.000585849 	-0.00125838 	-8.92267e-26
0.0464603 	0.000604169 	-0.00134279 	-1.13885e-25
0.046907 	0.000622157 	-0.00142994 	-1.1261e-25
0.0473538 	0.000639895 	-0.00151958 	-8.78907e-26
0.0478005 	0.000657575 	-0.00160946 	-5.98595e-26
0.0482472 	0.000674695 	-0.00170533 	-3.52015e-26
0.048694 	0.000691814 	-0.0018012 	-1.05435e-26
0.0491407 	0.00070852 	-0.00190104 	0
0.0495874 	0.000724966 	-0.00200412 	0
0.0500342 	0.000741316 	-0.00210772 	1.93981e-27
0.0504809 	0.000757023 	-0.00221898 	5.0326e-26
0.0509276 	0.000772731 	-0.00233025 	9.87122e-26
0.0513744 	0.000787911 	-0.00244676 	1.53411e-25
0.0518211 	0.000802804 	-0.00256714 	2.01447e-25
0.0522678 	0.000817552 	-0.00268842 	2.40992e-25
0.0527146 	0.000831551 	-0.00281886 	1.92605e-25
0.0531613 	0.00084555 	-0.00294931 	1.44219e-25
0.053608 	0.000858896 	-0.00308637 	8.95918e-26
0.0540548 	0.000871931 	-0.00322783 	4.15556e-26
0.0545015 	0.000884769 	-0.00337065 	0
0.0549482 	0.000896788 	-0.00352412 	0
0.055395 	0.000908806 	-0.00367759 	0
0.0558417 	0.000920084 	-0.00383925 	0
0.0562884 	0.00093106 	-0.00400581 	0
0.0567352 	0.000941797 	-0.00417435 	0
0.0571819 	0.000951734 	-0.00435521 	0
0.0576286 	0.000961671 	-0.00453607 	0
0.0580754 	0.000970836 	-0.00472705 	0
0.0585221 	0.000979745 	-0.00492348 	0
0.0589688 	0.000988374 	-0.00512265 	0
0.0594156 	0.000996236 	-0.00533588 	0
0.0598623 	0.0010041 	-0.00554911 	0
0.060309 	0.00101106 	-0.00577431 	0
0.0607558 	0.00101777 	-0.00600525 	0
0.0612025 	0.00102409 	-0.00623959 	0
0.0616492 	0.00102935 	-0.0064884 	0
0.062096 	0.00103461 	-0.00673721 	0
0.0625427 	0.00103839 	-0.00699779 	0
0.0629894 	0.00104169 	-0.00726332 	0
0.0634362 	0.0010443 	-0.00753185 	0
0.0638829 	0.00104484 	-0.00781103 	0
0.0643296 	0.00104537 	-0.00809021 	0
0.0647764 	0.00104306 	-0.0083755 	0
0.0652231 	0.00103978 	-0.00866289 	0
0.0656698 	0.00103524 	-0.0089505 	0
