# Residuals   
# Time        	p_rgh         
0.001         	1.000000e+00
0.002         	3.063690e-01
0.003         	1.714610e-01
0.004         	1.142500e-01
0.005         	8.275800e-02
0.006         	6.291630e-02
0.007         	4.933370e-02
0.008         	3.945140e-02
0.009         	3.200850e-02
0.01          	2.623160e-02
0.011         	2.164190e-02
0.012         	1.792730e-02
0.013         	1.487600e-02
0.014         	1.233900e-02
0.015         	1.020830e-02
0.016         	8.899390e-03
0.017         	8.525190e-03
0.018         	8.163430e-03
0.019         	7.813610e-03
0.02          	7.475330e-03
0.021         	7.148230e-03
0.022         	6.832000e-03
0.023         	6.526370e-03
0.024         	6.231080e-03
0.025         	5.945900e-03
0.026         	6.006920e-03
0.027         	6.125180e-03
0.028         	6.205960e-03
0.029         	6.254740e-03
0.03          	6.276230e-03
0.031         	6.274450e-03
0.032         	6.252910e-03
0.033         	6.214590e-03
0.034         	6.162120e-03
0.035         	6.097740e-03
0.036         	6.021890e-03
0.037         	5.923970e-03
0.038         	5.820730e-03
0.039         	5.788610e-03
0.04          	5.808570e-03
0.041         	5.817280e-03
0.042         	5.815940e-03
0.043         	5.805640e-03
0.044         	5.787370e-03
0.045         	5.762030e-03
0.046         	5.730430e-03
0.047         	5.693290e-03
0.048         	5.651280e-03
0.049         	5.604980e-03
0.05          	5.554950e-03
0.051         	5.501660e-03
0.052         	5.445560e-03
0.053         	5.387050e-03
0.054         	5.326490e-03
0.055         	5.264190e-03
0.056         	5.200470e-03
0.057         	5.135570e-03
0.058         	5.069750e-03
0.059         	5.003210e-03
0.06          	4.936160e-03
0.061         	4.868760e-03
0.062         	4.801170e-03
0.063         	4.733540e-03
0.064         	4.665980e-03
0.065         	4.598610e-03
0.066         	4.531540e-03
0.067         	4.464840e-03
0.068         	4.398600e-03
0.069         	4.332890e-03
0.07          	4.274770e-03
0.071         	4.239730e-03
0.072         	4.204260e-03
0.073         	4.168440e-03
0.074         	4.132300e-03
0.075         	4.095910e-03
0.076         	4.059310e-03
0.077         	4.022560e-03
0.078         	3.985700e-03
0.079         	3.948760e-03
0.08          	3.911800e-03
0.081         	3.874840e-03
0.082         	3.837920e-03
0.083         	3.801050e-03
0.084         	3.764270e-03
0.085         	3.727590e-03
0.086         	3.691060e-03
0.087         	3.654670e-03
0.088         	3.618460e-03
0.089         	3.582440e-03
0.09          	3.546620e-03
0.091         	3.511030e-03
0.092         	3.475580e-03
0.093         	3.440140e-03
0.094         	3.404770e-03
0.095         	3.369500e-03
0.096         	3.334360e-03
0.097         	3.299390e-03
0.098         	3.264600e-03
0.099         	3.230030e-03
0.1           	3.195690e-03
0.101         	3.161580e-03
0.102         	3.127740e-03
0.103         	3.094190e-03
0.104         	3.060930e-03
0.105         	3.027970e-03
0.106         	2.995330e-03
0.107         	2.963000e-03
0.108         	2.931000e-03
0.109         	2.899340e-03
0.11          	2.869020e-03
0.111         	2.847710e-03
0.112         	2.826550e-03
0.113         	2.805470e-03
0.114         	2.784500e-03
0.115         	2.763620e-03
0.116         	2.742850e-03
0.117         	2.722180e-03
0.118         	2.701630e-03
0.119         	2.681190e-03
0.12          	2.660850e-03
0.121         	2.640630e-03
0.122         	2.620530e-03
0.123         	2.600550e-03
0.124         	2.580690e-03
0.125         	2.560960e-03
0.126         	2.541370e-03
0.127         	2.521900e-03
0.128         	2.502560e-03
0.129         	2.483360e-03
0.13          	2.464290e-03
0.131         	2.445350e-03
0.132         	2.426560e-03
0.133         	2.407890e-03
0.134         	2.389370e-03
0.135         	2.370980e-03
0.136         	2.352730e-03
0.137         	2.334620e-03
0.138         	2.316640e-03
0.139         	2.298810e-03
0.14          	2.281110e-03
0.141         	2.263560e-03
0.142         	2.246150e-03
0.143         	2.228870e-03
0.144         	2.211740e-03
0.145         	2.194740e-03
0.146         	2.177880e-03
0.147         	2.161160e-03
0.148         	2.144570e-03
0.149         	2.128130e-03
0.15          	2.111820e-03
0.151         	2.095640e-03
0.152         	2.079600e-03
0.153         	2.063700e-03
0.154         	2.047930e-03
0.155         	2.032290e-03
0.156         	2.016790e-03
0.157         	2.001420e-03
0.158         	1.986180e-03
0.159         	1.971080e-03
0.16          	1.957910e-03
0.161         	1.946650e-03
0.162         	1.935440e-03
0.163         	1.924300e-03
0.164         	1.913220e-03
0.165         	1.902200e-03
0.166         	1.891240e-03
0.167         	1.880350e-03
0.168         	1.869510e-03
0.169         	1.858740e-03
0.17          	1.848040e-03
0.171         	1.837390e-03
0.172         	1.826810e-03
0.173         	1.816290e-03
0.174         	1.805830e-03
0.175         	1.795430e-03
0.176         	1.785100e-03
0.177         	1.774820e-03
0.178         	1.764600e-03
0.179         	1.754440e-03
0.18          	1.744320e-03
0.181         	1.734250e-03
0.182         	1.724230e-03
0.183         	1.714260e-03
0.184         	1.704320e-03
0.185         	1.694430e-03
0.186         	1.684580e-03
0.187         	1.674770e-03
0.188         	1.665010e-03
0.189         	1.655280e-03
0.19          	1.645600e-03
0.191         	1.635970e-03
0.192         	1.626370e-03
0.193         	1.616820e-03
0.194         	1.607320e-03
0.195         	1.597860e-03
0.196         	1.588450e-03
0.197         	1.579080e-03
0.198         	1.569760e-03
0.199         	1.560480e-03
0.2           	1.551260e-03
0.201         	1.542080e-03
0.202         	1.532960e-03
0.203         	1.523880e-03
0.204         	1.514850e-03
0.205         	1.505870e-03
0.206         	1.496950e-03
0.207         	1.488070e-03
0.208         	1.479240e-03
0.209         	1.470470e-03
0.21          	1.461750e-03
0.211         	1.453080e-03
0.212         	1.444460e-03
0.213         	1.435900e-03
0.214         	1.427390e-03
0.215         	1.418930e-03
0.216         	1.410520e-03
0.217         	1.402180e-03
0.218         	1.395280e-03
0.219         	1.388710e-03
0.22          	1.382160e-03
0.221         	1.375650e-03
0.222         	1.369160e-03
0.223         	1.362700e-03
0.224         	1.356270e-03
0.225         	1.349870e-03
0.226         	1.343490e-03
0.227         	1.337150e-03
0.228         	1.330830e-03
0.229         	1.324550e-03
0.23          	1.318290e-03
0.231         	1.312060e-03
0.232         	1.305860e-03
0.233         	1.299690e-03
0.234         	1.293550e-03
0.235         	1.287440e-03
0.236         	1.281360e-03
0.237         	1.275300e-03
0.238         	1.269280e-03
0.239         	1.263280e-03
0.24          	1.257310e-03
0.241         	1.251380e-03
0.242         	1.245470e-03
0.243         	1.239590e-03
0.244         	1.233740e-03
0.245         	1.227920e-03
0.246         	1.222130e-03
0.247         	1.216370e-03
0.248         	1.210630e-03
0.249         	1.204930e-03
0.25          	1.199250e-03
0.251         	1.193600e-03
0.252         	1.187980e-03
0.253         	1.182390e-03
0.254         	1.176830e-03
0.255         	1.171300e-03
0.256         	1.165790e-03
0.257         	1.160310e-03
0.258         	1.154860e-03
0.259         	1.149440e-03
0.26          	1.144050e-03
0.261         	1.138680e-03
0.262         	1.133350e-03
0.263         	1.128040e-03
0.264         	1.122750e-03
0.265         	1.117500e-03
0.266         	1.112270e-03
0.267         	1.107070e-03
0.268         	1.101900e-03
0.269         	1.096750e-03
0.27          	1.091640e-03
0.271         	1.086520e-03
0.272         	1.081460e-03
0.273         	1.076420e-03
0.274         	1.071410e-03
0.275         	1.066420e-03
0.276         	1.061460e-03
0.277         	1.056530e-03
0.278         	1.051630e-03
0.279         	1.046750e-03
0.28          	1.041890e-03
0.281         	1.037060e-03
0.282         	1.032260e-03
0.283         	1.027490e-03
0.284         	1.022730e-03
0.285         	1.018420e-03
0.286         	1.014490e-03
0.287         	1.010590e-03
0.288         	1.006710e-03
0.289         	1.002850e-03
0.29          	9.990110e-04
0.291         	9.951830e-04
0.292         	9.913720e-04
0.293         	9.875760e-04
0.294         	9.837960e-04
0.295         	9.800330e-04
0.296         	9.762850e-04
0.297         	9.725530e-04
0.298         	9.688360e-04
0.299         	9.651340e-04
0.3           	9.614460e-04
0.301         	9.577720e-04
0.302         	9.541120e-04
0.303         	9.504660e-04
0.304         	9.468330e-04
0.305         	9.432130e-04
0.306         	9.396060e-04
0.307         	9.360110e-04
0.308         	9.324280e-04
0.309         	9.288570e-04
0.31          	9.252980e-04
0.311         	9.217510e-04
0.312         	9.182150e-04
0.313         	9.146900e-04
0.314         	9.111760e-04
0.315         	9.076740e-04
0.316         	9.041820e-04
0.317         	9.007010e-04
0.318         	8.972310e-04
0.319         	8.937720e-04
0.32          	8.903240e-04
0.321         	8.868870e-04
0.322         	8.834600e-04
0.323         	8.800440e-04
0.324         	8.766390e-04
0.325         	8.732500e-04
0.326         	8.698650e-04
0.327         	8.664930e-04
0.328         	8.631320e-04
0.329         	8.597820e-04
0.33          	8.564430e-04
0.331         	8.531160e-04
0.332         	8.497990e-04
0.333         	8.464930e-04
0.334         	8.431990e-04
0.335         	8.399160e-04
0.336         	8.366440e-04
0.337         	8.333840e-04
0.338         	8.301360e-04
0.339         	8.269000e-04
0.34          	8.236750e-04
0.341         	8.204610e-04
0.342         	8.172600e-04
0.343         	8.140700e-04
0.344         	8.108910e-04
0.345         	8.077240e-04
0.346         	8.045690e-04
0.347         	8.014260e-04
0.348         	7.982950e-04
0.349         	7.951760e-04
0.35          	7.920680e-04
0.351         	7.889730e-04
0.352         	7.858890e-04
0.353         	7.828170e-04
0.354         	7.797580e-04
0.355         	7.767100e-04
0.356         	7.736750e-04
0.357         	7.706510e-04
0.358         	7.676520e-04
0.359         	7.649030e-04
0.36          	7.623390e-04
0.361         	7.598000e-04
0.362         	7.572820e-04
0.363         	7.547720e-04
0.364         	7.522700e-04
0.365         	7.497770e-04
0.366         	7.472920e-04
0.367         	7.448150e-04
0.368         	7.423450e-04
0.369         	7.398840e-04
0.37          	7.374310e-04
0.371         	7.349870e-04
0.372         	7.325510e-04
0.373         	7.301240e-04
0.374         	7.277050e-04
0.375         	7.252940e-04
0.376         	7.228900e-04
0.377         	7.204950e-04
0.378         	7.181080e-04
0.379         	7.157290e-04
0.38          	7.133570e-04
0.381         	7.109940e-04
0.382         	7.086390e-04
0.383         	7.062910e-04
0.384         	7.039520e-04
0.385         	7.016210e-04
0.386         	6.992980e-04
0.387         	6.969680e-04
0.388         	6.946600e-04
0.389         	6.923600e-04
0.39          	6.900690e-04
0.391         	6.877860e-04
0.392         	6.855110e-04
0.393         	6.832430e-04
0.394         	6.809840e-04
0.395         	6.787320e-04
0.396         	6.764900e-04
0.397         	6.742560e-04
0.398         	6.720300e-04
0.399         	6.698120e-04
0.4           	6.676020e-04
0.401         	6.654000e-04
0.402         	6.632060e-04
0.403         	6.610200e-04
0.404         	6.588410e-04
0.405         	6.566710e-04
0.406         	6.545080e-04
0.407         	6.523530e-04
0.408         	6.502050e-04
0.409         	6.480660e-04
0.41          	6.459360e-04
0.411         	6.438120e-04
0.412         	6.416970e-04
0.413         	6.395890e-04
0.414         	6.374890e-04
0.415         	6.353980e-04
0.416         	6.333140e-04
0.417         	6.312380e-04
0.418         	6.291700e-04
0.419         	6.271090e-04
0.42          	6.250560e-04
0.421         	6.230110e-04
0.422         	6.209730e-04
0.423         	6.189420e-04
0.424         	6.169190e-04
0.425         	6.149030e-04
0.426         	6.128950e-04
0.427         	6.108940e-04
0.428         	6.089010e-04
0.429         	6.069150e-04
0.43          	6.049360e-04
0.431         	6.029650e-04
0.432         	6.010010e-04
0.433         	5.990440e-04
0.434         	5.970960e-04
0.435         	5.951550e-04
0.436         	5.932210e-04
0.437         	5.912950e-04
0.438         	5.893760e-04
0.439         	5.874630e-04
0.44          	5.855580e-04
0.441         	5.836670e-04
0.442         	5.818490e-04
0.443         	5.801420e-04
0.444         	5.784910e-04
0.445         	5.768500e-04
0.446         	5.752250e-04
0.447         	5.736050e-04
0.448         	5.719910e-04
0.449         	5.703820e-04
0.45          	5.687790e-04
0.451         	5.671800e-04
0.452         	5.655870e-04
0.453         	5.639990e-04
0.454         	5.624150e-04
0.455         	5.608370e-04
0.456         	5.592630e-04
0.457         	5.576950e-04
0.458         	5.561320e-04
0.459         	5.545730e-04
0.46          	5.530190e-04
0.461         	5.514700e-04
0.462         	5.499250e-04
0.463         	5.483860e-04
0.464         	5.468510e-04
0.465         	5.453210e-04
0.466         	5.437960e-04
0.467         	5.422760e-04
0.468         	5.407600e-04
0.469         	5.392480e-04
0.47          	5.377400e-04
0.471         	5.362360e-04
0.472         	5.347370e-04
0.473         	5.332420e-04
0.474         	5.317520e-04
0.475         	5.302660e-04
0.476         	5.287840e-04
0.477         	5.273060e-04
0.478         	5.258330e-04
0.479         	5.243630e-04
0.48          	5.228980e-04
0.481         	5.214350e-04
0.482         	5.199760e-04
0.483         	5.185220e-04
0.484         	5.170700e-04
0.485         	5.156230e-04
0.486         	5.141830e-04
0.487         	5.127410e-04
0.488         	5.113040e-04
0.489         	5.098700e-04
0.49          	5.084410e-04
0.491         	5.070140e-04
0.492         	5.055910e-04
0.493         	5.041720e-04
0.494         	5.027560e-04
0.495         	5.013430e-04
0.496         	4.999340e-04
0.497         	4.985290e-04
0.498         	4.971270e-04
0.499         	4.957280e-04
0.5           	4.943330e-04
0.501         	4.929410e-04
0.502         	4.915520e-04
0.503         	4.901670e-04
0.504         	4.887860e-04
0.505         	4.874080e-04
0.506         	4.860330e-04
0.507         	4.846620e-04
0.508         	4.832940e-04
0.509         	4.819300e-04
0.51          	4.805700e-04
0.511         	4.792140e-04
0.512         	4.778620e-04
0.513         	4.765130e-04
0.514         	4.751680e-04
0.515         	4.738260e-04
0.516         	4.724870e-04
0.517         	4.711520e-04
0.518         	4.698210e-04
0.519         	4.684930e-04
0.52          	4.671690e-04
0.521         	4.658480e-04
0.522         	4.645310e-04
0.523         	4.632170e-04
0.524         	4.619070e-04
0.525         	4.606010e-04
0.526         	4.593000e-04
0.527         	4.580020e-04
0.528         	4.567070e-04
0.529         	4.554170e-04
0.53          	4.541330e-04
0.531         	4.528800e-04
0.532         	4.516780e-04
0.533         	4.505350e-04
0.534         	4.494020e-04
0.535         	4.482770e-04
0.536         	4.471550e-04
0.537         	4.460380e-04
0.538         	4.449300e-04
0.539         	4.438250e-04
0.54          	4.427230e-04
0.541         	4.416250e-04
0.542         	4.405280e-04
0.543         	4.394350e-04
0.544         	4.383440e-04
0.545         	4.372550e-04
0.546         	4.361700e-04
0.547         	4.350870e-04
0.548         	4.340070e-04
0.549         	4.329290e-04
0.55          	4.318550e-04
0.551         	4.307830e-04
0.552         	4.297130e-04
0.553         	4.286450e-04
0.554         	4.275820e-04
0.555         	4.265210e-04
0.556         	4.254630e-04
0.557         	4.244080e-04
0.558         	4.233560e-04
0.559         	4.223060e-04
0.56          	4.212590e-04
0.561         	4.202150e-04
0.562         	4.191740e-04
0.563         	4.181350e-04
0.564         	4.170990e-04
0.565         	4.160660e-04
0.566         	4.150350e-04
0.567         	4.140070e-04
0.568         	4.129820e-04
0.569         	4.119600e-04
0.57          	4.109400e-04
0.571         	4.099220e-04
0.572         	4.089080e-04
0.573         	4.078960e-04
0.574         	4.068870e-04
0.575         	4.058820e-04
0.576         	4.048790e-04
0.577         	4.038790e-04
0.578         	4.028820e-04
0.579         	4.018880e-04
0.58          	4.008960e-04
0.581         	3.999070e-04
0.582         	3.989200e-04
0.583         	3.979360e-04
0.584         	3.969550e-04
0.585         	3.959760e-04
0.586         	3.950000e-04
0.587         	3.940270e-04
0.588         	3.930560e-04
0.589         	3.920880e-04
0.59          	3.911230e-04
0.591         	3.901590e-04
0.592         	3.891990e-04
0.593         	3.882410e-04
0.594         	3.872860e-04
0.595         	3.863330e-04
0.596         	3.853830e-04
0.597         	3.844380e-04
0.598         	3.834950e-04
0.599         	3.825550e-04
0.6           	3.816170e-04
0.601         	3.806820e-04
0.602         	3.797500e-04
0.603         	3.788200e-04
0.604         	3.778920e-04
0.605         	3.769680e-04
0.606         	3.760450e-04
0.607         	3.751260e-04
0.608         	3.742090e-04
0.609         	3.732940e-04
0.61          	3.723830e-04
0.611         	3.714730e-04
0.612         	3.705670e-04
0.613         	3.696620e-04
0.614         	3.687610e-04
0.615         	3.678620e-04
0.616         	3.669650e-04
0.617         	3.660710e-04
0.618         	3.651790e-04
0.619         	3.642900e-04
0.62          	3.634040e-04
0.621         	3.625190e-04
0.622         	3.616380e-04
0.623         	3.607590e-04
0.624         	3.598850e-04
0.625         	3.590150e-04
0.626         	3.581470e-04
0.627         	3.572810e-04
0.628         	3.564250e-04
0.629         	3.555870e-04
0.63          	3.547690e-04
0.631         	3.539780e-04
0.632         	3.532050e-04
0.633         	3.524340e-04
0.634         	3.516680e-04
0.635         	3.509130e-04
0.636         	3.501560e-04
0.637         	3.494000e-04
0.638         	3.486470e-04
0.639         	3.478960e-04
0.64          	3.471470e-04
0.641         	3.464010e-04
0.642         	3.456560e-04
0.643         	3.449130e-04
0.644         	3.441720e-04
0.645         	3.434330e-04
0.646         	3.426950e-04
0.647         	3.419600e-04
0.648         	3.412270e-04
0.649         	3.404970e-04
0.65          	3.397670e-04
0.651         	3.390400e-04
0.652         	3.383140e-04
0.653         	3.375910e-04
0.654         	3.368700e-04
0.655         	3.361500e-04
0.656         	3.354330e-04
0.657         	3.347170e-04
0.658         	3.340020e-04
0.659         	3.332900e-04
0.66          	3.325790e-04
0.661         	3.318710e-04
0.662         	3.311640e-04
0.663         	3.304590e-04
0.664         	3.297560e-04
0.665         	3.290540e-04
0.666         	3.283540e-04
0.667         	3.276560e-04
0.668         	3.269590e-04
0.669         	3.262640e-04
0.67          	3.255710e-04
0.671         	3.248790e-04
0.672         	3.241890e-04
0.673         	3.235010e-04
0.674         	3.228140e-04
0.675         	3.221280e-04
0.676         	3.214440e-04
0.677         	3.207620e-04
0.678         	3.200810e-04
0.679         	3.194020e-04
0.68          	3.187240e-04
0.681         	3.180480e-04
0.682         	3.173730e-04
0.683         	3.166960e-04
0.684         	3.160260e-04
0.685         	3.153560e-04
0.686         	3.146880e-04
0.687         	3.140210e-04
0.688         	3.133550e-04
0.689         	3.126910e-04
0.69          	3.120280e-04
0.691         	3.113660e-04
0.692         	3.107060e-04
0.693         	3.100480e-04
0.694         	3.093900e-04
0.695         	3.087340e-04
0.696         	3.080800e-04
0.697         	3.074270e-04
0.698         	3.067750e-04
0.699         	3.061250e-04
0.7           	3.054760e-04
0.701         	3.048300e-04
0.702         	3.041840e-04
0.703         	3.035400e-04
0.704         	3.028980e-04
0.705         	3.022570e-04
0.706         	3.016170e-04
0.707         	3.009790e-04
0.708         	3.003420e-04
0.709         	2.997060e-04
0.71          	2.990720e-04
0.711         	2.984390e-04
0.712         	2.978070e-04
0.713         	2.971760e-04
0.714         	2.965470e-04
0.715         	2.959190e-04
0.716         	2.952920e-04
0.717         	2.946660e-04
0.718         	2.940410e-04
0.719         	2.934180e-04
0.72          	2.927970e-04
0.721         	2.921760e-04
0.722         	2.915570e-04
0.723         	2.909390e-04
0.724         	2.903220e-04
0.725         	2.897070e-04
0.726         	2.890930e-04
0.727         	2.884800e-04
0.728         	2.878710e-04
0.729         	2.872630e-04
0.73          	2.866560e-04
0.731         	2.860500e-04
0.732         	2.854450e-04
0.733         	2.848460e-04
0.734         	2.842560e-04
0.735         	2.836810e-04
0.736         	2.831190e-04
0.737         	2.825720e-04
0.738         	2.820270e-04
0.739         	2.814840e-04
0.74          	2.809430e-04
0.741         	2.804030e-04
0.742         	2.798650e-04
0.743         	2.793270e-04
0.744         	2.787920e-04
0.745         	2.782590e-04
0.746         	2.777260e-04
0.747         	2.771950e-04
0.748         	2.766650e-04
0.749         	2.761380e-04
0.75          	2.756130e-04
0.751         	2.750890e-04
0.752         	2.745660e-04
0.753         	2.740440e-04
0.754         	2.735230e-04
0.755         	2.730040e-04
0.756         	2.724850e-04
0.757         	2.719660e-04
0.758         	2.714490e-04
0.759         	2.709330e-04
0.76          	2.704180e-04
0.761         	2.699040e-04
0.762         	2.693910e-04
0.763         	2.688800e-04
0.764         	2.683690e-04
0.765         	2.678590e-04
0.766         	2.673500e-04
0.767         	2.668430e-04
0.768         	2.663360e-04
0.769         	2.658300e-04
0.77          	2.653260e-04
0.771         	2.648230e-04
0.772         	2.643200e-04
0.773         	2.638190e-04
0.774         	2.633180e-04
0.775         	2.628190e-04
0.776         	2.623200e-04
0.777         	2.618230e-04
0.778         	2.613260e-04
0.779         	2.608300e-04
0.78          	2.603360e-04
0.781         	2.598420e-04
0.782         	2.593500e-04
0.783         	2.588580e-04
0.784         	2.583670e-04
0.785         	2.578770e-04
0.786         	2.573880e-04
0.787         	2.569010e-04
0.788         	2.564140e-04
0.789         	2.559290e-04
0.79          	2.554440e-04
0.791         	2.549600e-04
0.792         	2.544760e-04
0.793         	2.539940e-04
0.794         	2.535130e-04
0.795         	2.530340e-04
0.796         	2.525560e-04
0.797         	2.520780e-04
0.798         	2.516020e-04
0.799         	2.511260e-04
0.8           	2.506520e-04
0.801         	2.501780e-04
0.802         	2.497050e-04
0.803         	2.492330e-04
0.804         	2.487620e-04
0.805         	2.482920e-04
0.806         	2.478230e-04
0.807         	2.473540e-04
0.808         	2.468870e-04
0.809         	2.464210e-04
0.81          	2.459550e-04
0.811         	2.454910e-04
0.812         	2.450270e-04
0.813         	2.445640e-04
0.814         	2.441020e-04
0.815         	2.436420e-04
0.816         	2.431820e-04
0.817         	2.427230e-04
0.818         	2.422650e-04
0.819         	2.418080e-04
0.82          	2.413510e-04
0.821         	2.408960e-04
0.822         	2.404420e-04
0.823         	2.399890e-04
0.824         	2.395370e-04
0.825         	2.390860e-04
0.826         	2.386360e-04
0.827         	2.381870e-04
0.828         	2.377390e-04
0.829         	2.372920e-04
0.83          	2.368460e-04
0.831         	2.364010e-04
0.832         	2.359570e-04
0.833         	2.355130e-04
0.834         	2.350710e-04
0.835         	2.346300e-04
0.836         	2.341910e-04
0.837         	2.337520e-04
0.838         	2.333150e-04
0.839         	2.328790e-04
0.84          	2.324430e-04
0.841         	2.320090e-04
0.842         	2.315750e-04
0.843         	2.311420e-04
0.844         	2.307130e-04
0.845         	2.302900e-04
0.846         	2.298740e-04
0.847         	2.294660e-04
0.848         	2.290650e-04
0.849         	2.286700e-04
0.85          	2.282760e-04
0.851         	2.278840e-04
0.852         	2.274930e-04
0.853         	2.271030e-04
0.854         	2.267140e-04
0.855         	2.263260e-04
0.856         	2.259390e-04
0.857         	2.255530e-04
0.858         	2.251680e-04
0.859         	2.247830e-04
0.86          	2.244000e-04
0.861         	2.240190e-04
0.862         	2.236380e-04
0.863         	2.232580e-04
0.864         	2.228780e-04
0.865         	2.225000e-04
0.866         	2.221230e-04
0.867         	2.217480e-04
0.868         	2.213730e-04
0.869         	2.209990e-04
0.87          	2.206270e-04
0.871         	2.202540e-04
0.872         	2.198830e-04
0.873         	2.195110e-04
0.874         	2.191410e-04
0.875         	2.187720e-04
0.876         	2.184030e-04
0.877         	2.180350e-04
0.878         	2.176670e-04
0.879         	2.173000e-04
0.88          	2.169370e-04
0.881         	2.165710e-04
0.882         	2.162060e-04
0.883         	2.158420e-04
0.884         	2.154780e-04
0.885         	2.151150e-04
0.886         	2.147540e-04
0.887         	2.143920e-04
0.888         	2.140320e-04
0.889         	2.136720e-04
0.89          	2.133130e-04
0.891         	2.129550e-04
0.892         	2.125980e-04
0.893         	2.122410e-04
0.894         	2.118850e-04
0.895         	2.115300e-04
0.896         	2.111750e-04
0.897         	2.108210e-04
0.898         	2.104680e-04
0.899         	2.101160e-04
0.9           	2.097640e-04
0.901         	2.094130e-04
0.902         	2.090620e-04
0.903         	2.087120e-04
0.904         	2.083630e-04
0.905         	2.080150e-04
0.906         	2.076670e-04
0.907         	2.073200e-04
0.908         	2.069730e-04
0.909         	2.066270e-04
0.91          	2.062820e-04
0.911         	2.059370e-04
0.912         	2.055930e-04
0.913         	2.052500e-04
0.914         	2.049070e-04
0.915         	2.045660e-04
0.916         	2.042240e-04
0.917         	2.038840e-04
0.918         	2.035440e-04
0.919         	2.032040e-04
0.92          	2.028660e-04
0.921         	2.025280e-04
0.922         	2.021900e-04
0.923         	2.018530e-04
0.924         	2.015170e-04
0.925         	2.011810e-04
0.926         	2.008460e-04
0.927         	2.005120e-04
0.928         	2.001780e-04
0.929         	1.998450e-04
0.93          	1.995130e-04
0.931         	1.991810e-04
0.932         	1.988500e-04
0.933         	1.985200e-04
0.934         	1.981900e-04
0.935         	1.978610e-04
0.936         	1.975330e-04
0.937         	1.972050e-04
0.938         	1.968780e-04
0.939         	1.965500e-04
0.94          	1.962230e-04
0.941         	1.958980e-04
0.942         	1.955730e-04
0.943         	1.952480e-04
0.944         	1.949240e-04
0.945         	1.946010e-04
0.946         	1.942780e-04
0.947         	1.939550e-04
0.948         	1.936340e-04
0.949         	1.933120e-04
0.95          	1.929920e-04
0.951         	1.926720e-04
0.952         	1.923520e-04
0.953         	1.920340e-04
0.954         	1.917160e-04
0.955         	1.913990e-04
0.956         	1.910820e-04
0.957         	1.907660e-04
0.958         	1.904510e-04
0.959         	1.901350e-04
0.96          	1.898210e-04
0.961         	1.895070e-04
0.962         	1.891950e-04
0.963         	1.888850e-04
0.964         	1.885760e-04
0.965         	1.882690e-04
0.966         	1.879630e-04
0.967         	1.876600e-04
0.968         	1.873600e-04
0.969         	1.870660e-04
0.97          	1.867760e-04
0.971         	1.864890e-04
0.972         	1.862020e-04
0.973         	1.859170e-04
0.974         	1.856320e-04
0.975         	1.853480e-04
0.976         	1.850640e-04
0.977         	1.847810e-04
0.978         	1.844990e-04
0.979         	1.842170e-04
0.98          	1.839360e-04
0.981         	1.836580e-04
0.982         	1.833770e-04
0.983         	1.830980e-04
0.984         	1.828190e-04
0.985         	1.825410e-04
0.986         	1.822640e-04
0.987         	1.819870e-04
0.988         	1.817100e-04
0.989         	1.814340e-04
0.99          	1.811580e-04
0.991         	1.808830e-04
0.992         	1.806080e-04
0.993         	1.803350e-04
0.994         	1.800620e-04
0.995         	1.797910e-04
0.996         	1.795190e-04
0.997         	1.792480e-04
0.998         	1.789770e-04
0.999         	1.787070e-04
1             	1.784380e-04
1.001         	1.781690e-04
1.002         	1.779010e-04
1.003         	1.776330e-04
1.004         	1.773660e-04
1.005         	1.770990e-04
1.006         	1.768320e-04
1.007         	1.765660e-04
1.008         	1.763000e-04
1.009         	1.760340e-04
1.01          	1.757690e-04
1.011         	1.755050e-04
1.012         	1.752400e-04
1.013         	1.749760e-04
1.014         	1.747130e-04
1.015         	1.744490e-04
1.016         	1.741910e-04
1.017         	1.739290e-04
1.018         	1.736670e-04
1.019         	1.734050e-04
1.02          	1.731440e-04
1.021         	1.728830e-04
1.022         	1.726230e-04
1.023         	1.723630e-04
1.024         	1.721030e-04
1.025         	1.718430e-04
1.026         	1.715840e-04
1.027         	1.713250e-04
1.028         	1.710670e-04
1.029         	1.708090e-04
1.03          	1.705510e-04
1.031         	1.702940e-04
1.032         	1.700790e-04
1.033         	1.698180e-04
1.034         	1.695570e-04
1.035         	1.692980e-04
1.036         	1.690390e-04
1.037         	1.687810e-04
1.038         	1.685230e-04
1.039         	1.682660e-04
1.04          	1.680100e-04
1.041         	1.677550e-04
1.042         	1.674990e-04
1.043         	1.672450e-04
1.044         	1.669910e-04
1.045         	1.667380e-04
1.046         	1.664850e-04
1.047         	1.662330e-04
1.048         	1.659810e-04
1.049         	1.657290e-04
1.05          	1.654780e-04
1.051         	1.652270e-04
1.052         	1.649770e-04
1.053         	1.647270e-04
1.054         	1.644780e-04
1.055         	1.642290e-04
1.056         	1.639800e-04
1.057         	1.637320e-04
1.058         	1.634840e-04
1.059         	1.632370e-04
1.06          	1.629900e-04
1.061         	1.627440e-04
1.062         	1.624980e-04
1.063         	1.622520e-04
1.064         	1.620070e-04
1.065         	1.617620e-04
1.066         	1.615170e-04
1.067         	1.612730e-04
1.068         	1.610290e-04
1.069         	1.607860e-04
1.07          	1.605430e-04
1.071         	1.603000e-04
1.072         	1.600580e-04
1.073         	1.598160e-04
1.074         	1.595750e-04
1.075         	1.593340e-04
